text,age,age_cat,gender
"- Numero Ordine N°003873 - Prodotto Acquistato Nikon af-s dx nikkor 18-200mm f/3.5-5.6g ed vr ii Nikon d5100 body - Tipo di Pagamento Utilizzato Bonifico - Totale Pagato 995 euro - Tempi di spedizione Esclusi i Sabato Domenica e Festivi dal conteggio pagato 01/01/2013 ricevuto 10/10/2013 MI SONO VISTO RECAPITARE A CASA UNA BUSTA DI PLASTICA DELLA DHL CON DENTRO LA SCATOLA DELLA MACCHINA E LA SCATOLA DELL'OBIETTIVO SENZA ALCUN IMBALLO PROTETTIVO. LA SCATOLA DELLA MACCHINA ERA AMMACCATA E ROTTA. PER FORTUNA LA MACCHINA PARE FUNZIONI BENE, MA NON VOGLIO PENSARE QUANTE BOTTE HA PRESO. UNA SCATOLA DI CARTONE DOVE INSERIRE A SUA VOLTA LE SCATOLE ORIGINALI NIKON AVREBBE RISOLTO OGNI PROBLEMA. MIGLIORARE ALLE VOLTE COSTA DAVVERO POCO .......",40,25-54,M
"ho effettuato vari soggiorni tramite booking emi sono sempre trovato bene ,riscontando che i giudizi esperssi sono veritieri. L'ho sempre consigliato",53,25-54,M
"Sito serio e sicuro con personale competente al call center. Acquisti fatti semplicemente, in modo chiaro e senza sorprese. L'attenzione al cliente è rapida, puntuale e segue sino al compimento dell'ultimo termine stipulato nel contratto.",38,25-54,M
davvero un ottimo sito!!!!,36,25-54,M
Cosa dire......provatelo è fantastico!!!!!!!!!!!!!!!!,36,25-54,M
"Servizio ottimo,divertente e....scopritelo!!!!!!!!!!!!",35,25-54,M
merce arrivata nei tempi previsti ..nonostante  le avvestita climatiche neve e gelo in tutta Italia gomme ottime.,52,25-54,M
"ottimo, si trova di tutto e c'è la possibilità di cambiare la merce se non va bene, in 24ore consegna a casa a prezzi ottimi..meglio di così..",40,25-54,M
"Facile,veloce,chiaro.Ho trovato i prezzi migliori (sopratutto in questo periodo),in alberghi centralissimi,che di norma costano almeno il triplo.In Italia tutto ok...dovro' testare il sito per l'estero ovviamente per dare una valutazione piu' completa.",35,25-54,M
"Ciao a tutti, Pointshop è un sito stupendo, dove è possibile ricevere regali completamente gratis, non recensisco altri siti legati a pointshop, come ad esempio pointblog. Solo Pointshop attualmente è un sito affidatissimo a tutti! Ve lo consiglio vivamente. Un saluto e Grazie Pointshop",18,15-24,M
"Veloce e ottimo assortimento. Unica leggera pecca, per chi non è un esperto si fa fatica a districarsi sulle differenze tra le varie gomme.",36,25-54,M
"Ho acquistato delle cover ad un buon prezzo, il mio ordine è stato evaso e spedito in giornata. Avendo usato la posta ordinaria la merce è arrivata al 3° giorno lavorativo dopo l'ordine come mi aspettavo.",45,25-54,M
"ho usato molte volte questo sito e lo trovo molto facile da utilizzare e, soprattutto, è tutto vero quello che è scritto",49,25-54,M
Molto soddisfatto della cordialita espressami al telefono.la merce è stata consegnata in tempi brevissimi.ottimi anche i prezzi,44,25-54,M
"Vasta gamma di prodotti, buoni prezzi e consegna in negozio veloce con pagamento al ritiro.",35,25-54,M
"Ho effettuato il mio primo acquisto da MyProtein, senza nascondere delle perplessità a causa dei svariati giudizi negativi nel Web. L'acquisto è andato a buon fine, pagamento tramite PayPal di Sabato pomeriggio, spedizione inoltarata già la DOMENICA (!!),  Giovedì ho ricevuto il pacco. Avevo scelto la spedizione tracciabile, ad un rincaro minimo, la consiglio a tutti perchè da assolutamente delle garanzie superiore e probabilmente anche un trattamento migliore (da parte delle società di spedizione), oltre ad essere più veloce. Il pacco era sufficiente protetto ed internamente c'erano delle bolle d'aria per proteggere il contenuto. Solo gli angoli del pacco erano un po' spaccati per il lungo tragitto. Le scadenze sono il prossimo anno, quindi ok. Gli ingredienti sono dichiarati, e anche se le lavorazioni/materie prime non vengono dichiarate immagino che siano di qualità, l'azienda è sul Web da svariati anni e pare che sia generalmente apprezzata. Risultato: un buon risparmio per bei quantitativi di prodotti. Probabilmente comprerò ancora da MyProtein, magari con ordini superiori ai 90 euro risparmiando sulla spedizione e magari in confezioni più grandi (magari da dividere tra amici), per un risparmio ancora più concreto.",19,15-24,M
"questo il sito giusto, veloce e sicuro per prenotare le tue vacanze, con la possibilità di cancellare la prenotazione gratuitamente e la possibilità di usufruire di numerose offerte",26,25-54,M
"Ho utilizzato più volte il sito LIGHTINTHEBOX per acquistare prodotti, e mi è sempre stato recapitato tutto con estrema puntualità. Nel servizio di post-vendita sono velocissimi nel dare risposte, e se qualcosa non funziona, lo rispediscono immediatamente. Ultimo, ma non meno importante, i prezzi sono decisamente più bassi di quelli che avrei pagato comprando le stesse cose nei negozi, e pur volendo considerare il pagamento delle tasse doganali, i prezzi risultano, comunque, più bassi. Tornerò di sicuro ad effettuare acquisti su LIGHTINTHEBOX.",52,25-54,M
Posso aggiudicarmi oggetti comodamente seduto sul divano di casa mia senza spendere un solo euro,19,15-24,M
veloci nella spedizione e molto cordiali..5 stelle..grazie,47,25-54,M
"Affidabile Semplice , Intuitivo , trovi le risposte a tutte le tue richieste in un solo click .Che dire? Ottimo",50,25-54,M
"consiglio questo negozio a tutti i riparatori fai da te, molto ben fornito, serio, e disponibile!",53,25-54,M
"L'attesa è stata lunga e a tratti snervante (un mese e 15 giorni ) e si erano ""dimenticati"" un componente, ma alla fine tutto è arrivato in ordine e imballato con cura. In ogni caso, personalmente non credo ricomprerei da loro se non per altro per i tempi di attesa eccessivi.",25,25-54,M
Corretti nelle transazioni,52,25-54,M
Una voce fuori!!! dal Coro,52,25-54,M
Come deve essere  l'E-Commerce,52,25-54,M
Ottimo Store online e assistenza clienti eccellente. Spedizioni rapide prodotti super e per qualsiasi problema operatrici gentili. Grazie Acquisterò ancora da questo negozio online,36,25-54,M
Il telefono é ottimo ed è stato consegnato in un giorno lavorativo. perfetto,27,25-54,M
"I prodotti mi sembrano buoni e i prezzi concorrenziali, non ho avuto problemi con i tempi di consegna. I tre acquisti che ho fatto sono stati evasi in circa 5 giorni. L'assistenza post vendita migliorabile. Hanno sbagliato l'invio di un paio di prodotti (sostituiti con altri) alla mia mail in italiano hanno risposto in spagnolo, ad altra in inglese non hanno proprio risposto.",38,25-54,M
Spedizione veloce prezzo ragionevole un sito da consigliare,43,25-54,M
"Ho appena fatto la mia prenotazione e non so ancora cosa troverò una volta arrivato a Roma, per cui non giudicherò questo aspetto. Mi lamento solo del fatto che se una persona cerca un hotel con parcheggio, si presume che il parcheggio sia interno all'hotel, incluso nel prezzo o no, ma interno all'hotel e non pubblico per di più a pagamento e sicuramente non custodito. Grazie P.S. Migliorerei questo tipo di ricerche",37,25-54,M
Ero alla ricerca di prodotti naturali per abbassare il mio colesterolo evitando di prendere la odiate statine!! Fra tutte le erboristerie online che ho visitato Rodiola è stata quella ad avere i migliori prezzi includendo oltretutto la spedizione gratuita sopra i 25 euro. Mi sono trovato bene fin da subito e i prodotti arrivano sempre con tempi record di uno max due giorni!! Sono molto seri anche come assistenza pre e post-vendita. E' la cosa più importate che la qualita' dei prodotti è ottima e lo dimostra il fatto che il mio colesterolo si è abbassato :-) saluti Beppe,42,25-54,M
Ho acquistato 25 pen drive da 8Gb con logo e QR code. Le chiavette sono arrivate entro i tempi stimati e sono fatte veramente molto bene. Venditore serio e affidabile con cui è stato un piacere fare affari!,28,25-54,M
E' il secondo ordine che faccio e per l'ennesima volta è andato tutto benissimo. Comprerò sicuramente anche in futuro su questo sito.,28,25-54,M
"Uno dei migliori siti di commercio elettronico che si trova sulla rete! Staff disponibilissimo, ed è davvero un'affare are acquisti presso di loro!",25,25-54,M
"Spedizione gratuita dopo tot spesa, arrivato in 24h con un lubrificante in regalo e una cartolina, poi se fai recensioni e suggerisci agli amici accumuli punti fedeltà, ma tanti, fino ad avere sconti veramente corposi (io sono arrivato a 12 euro). Se compri in gruppi di amici risparmi ancora di piu. SITO EPICO.",20,15-24,M
Ho effettuato un ordine di occhiali da sole e l'ordine è arrivato come promesso sul sito in 5-6 giorni. Sito serio.,34,25-54,M
"Anche con i clienti insoddisfatti, o semplicemente che hanno fatto un'acquisto sbagliato, Drako fa il massimo per venir loro incontro. Veramente: consiglio Drako a tutti. Andate sul sicuro.",21,15-24,M
"bloccano account e soldi in base a NULLA. Contro la legge, sono illegali.",31,25-54,M
"Ottima esperienza, dot recente e spedizioni veloci, ma soprattutto assistenza ECCELLENTE. Li consiglio",31,25-54,M
"Transazione perfetta. Assistenza clienti gentilissima, prodotto eccellente a prezzi veramente strepitosi (risparmio reale del 40% sullo stesso prodotto in vendita in un negozio a 500 metri da casa). Preparatevi, tornerò sicuramente a comprare",27,25-54,M
"ordine 3786 obiettivo Sony vario-sonnar t* 24-70mm f2.8 za ssm pagato con bonifico bancario di euro 1440,08. in passato sono stato truffato e sono sempre molto ""restio"" all'acquisto da negozi non ebay, soprattutto quando le offerte sono molto basse. questa volta mi sono dovuto ricredere...tutto benissimo grazie dell'ottimo servizio!!!",31,25-54,M
"I primi di gennaio di quest'anno stipulo contratto di servizio solo ADSL. 1)dopo qualche giorno arriva il contratto ...con l'indirizzo sbagliato (via e CAP sono giusti, ma io abito a FERRARA, non  a ROVIGO!!) 2) chiamo il centro assistenza a mie spese e faccio presente l'errore - per inciso bella sta storia del numero verde, gratis solo se chiami con la loro linea che ancora non hai -. mi dicono che non si può modificare il contratto ma bisogna rifare tutto da capo . ci accordiamo che mi richiameranno il giorno 22 Gennaio alle ore 11.30 per rifare il tutto. 3) il giorno 22 gennaio nessuno mi chiama. nel frattempo, il router WIFI viene comunque inutilmente spedito all'indirizzo sbagliato Dopo un paio di giorni, richiamo sempre a mie spese il centro assistenza . Questa volta DEO GRATIAS si riesce a modificare l'indirizzo nel contratto. dopo qualche giorno arriva il contratto. dopo qualche giorno mi viene consegnato il router WIFI, esattamente il 6 di febbraio. Ora sto aspettando che un tecnico mi chiami per fare l'attivazione. guardando sull'area riservata del sito mi segnalavano che l'installazione sarebbe avvenuta il giorno 17 Febbraio . Poi  il 22 Febbraio . ora mi dicono  il 25 febbraio . PRATICAMENTE SONO DUE MESI CHE ASPETTO DI AVERE L'ADSL . COMPLIMENTI ANCORA",44,25-54,M
come sopra . il miglior prezzo trovato sul web. pagamento con pay pal . consegna in due giorni con corriere . TOP,43,25-54,M
"Merce consegnata velocissima. Link mandati tramite email per tracciare merce non funzionanti. Link sul sito non funzionanti (link assistenza, contatti ecc. non funzionano). SCANDALOSO numero 199 a pagamento per assistenza!!!! SE ORDINO MERCE SONO CLIENTE, perciò trovo ingiusto che devo pagare per avere informazioni! Al contrario poi si può richiedere informazione trmaite FB, ed anche se la risposto non è stata tempestiva, una risposta me l'hanno data.",43,25-54,M
"Rispetto dei tempi concordati, arrivo perfetto della merce. Che dire....Con gommadiretto vai sul sicuro tanto come andare direttamente dal gommista!!!",31,25-54,M
macchina data in buono stato e un prezzo eccezionale  ma vi consiglio di non prendere la macchina con il pieno prepagato ma fatelo voi prima di riconsegnare............. vi rubano solo i soldi considerate che un pieno era 60 dollari io l ho riportata con un quarto e mi hanno addebitato 87 dollari mai piu ? per il resto tutto ok,44,25-54,M
Pointshop ottimo  metodo di lavoro comprovato ed efficace!,29,25-54,M
catalogo molto ampio e organizzazione molto ben strutturata. non sempre convenientissima per i prezzi applicati,36,25-54,M
"tutto filato liscio come l'olio. lavastoviglie rex al miglior prezzo web, giunta in appena 24 ore e senza nessu tipo di problema. ottimo store",36,25-54,M
economico e efficace,47,25-54,F
"Io se fossi in te conprerei le gomme da gommadiritto.it,ci sono moltissime scelte a prezzi bassisimi",38,25-54,M
Sono rimasto molto soddisfatto: - risposta immediata pagamento avvenuto - velocità emissione fattura - consegna 2 giorni lavorativi ..... ottimo insomma.,35,25-54,M
"La merce mi è arrivata in 5 giorni, nonostante il week-end in mezzo. Pacco intonso, c'è tutto e in buono stato. Prezzi validissimi, per la qualità dei prodotti mi riservo un mese! Intanto grazie MP.",35,25-54,M
"Come primo acquisto mi sono trovato benissimo, tutto semplice e intuitivo. La spedizione ha un costo elevato se si vogliono spendere pochi ma per la gente ""abituale"" è ottimo;) Pacco anonimo e avvertimento via mail il giorno della consegna del pacco.",20,15-24,M
"meglio dei negozi, eviti stress e code.",43,25-54,F
dovrebbe migliorare sui tempi di consegna e sulla privasy dell imballaggio..devo segnalare che nel mio ultimo ordine il prodotto creapure mi e' arrivato con un piccolo foro nella confezione..ma il prodotto e' ottimo e un kilo come detto..,35,25-54,M
"Consegna della merce nei tempi previsti, articolo pagato molto meno del suo reale prezzo di mercato, non ho trovato un prezzo piu basso! Tornerò sicuramente a trovarli.",31,25-54,M
ormai dopo aver visto in giro finisco sempre con italgomme i prezzi migliori e i tempi più veloci del web,40,25-54,M
"Ottimo servizio ordine n*2503 solo i tempi un pó lunghi ma visto che il prodotto che cercavo un po' introvabile va più che bene Prodotto acquistato:Nokia E90 Tipo pagamento: bonifico bancario Tot pagato: €455,00 + dogana Tempi di consegna: ordinato 28/2/12 consegna 12/3/12",39,25-54,M
