text,age,age_cat,gender
Ik heb een paar weken geleden mijn vakantie geboekt en alles werd super goed geregeld. Ik heb telefonish contact gehad met Karin en de service was echt heel goed. Ik zou Arke aan iederen aanbevelen.,33,25-54,F
"Ik heb 27 juli een nieuwe bold 9900 ontvangen. na 1 uur bleek het dat het een DOA toestel was. eerst 30 minuten in de wacht gehangen om de storing te melden krijg ik te horen dat het 3-6 weken duurt voordat ik een nieuw toestel ontvang. Ik vind het belachelijk. is een nieuw toestel en vanuit commecieel oogpunt hoor ik een nieuw toestel te ontvangen. verschillende mails gestuurd met het verzoek wanneer ik een nieuw toestel mag verwachten. krijg ik te horen dat  wanneer het toestel ontvangen is dat ze het gaan onderzoeken. het toestel is inmiddels al 3 dagen in bezit. en nog geen antwoord. weer een mail verzonden: antwoord we gaan het onderzoeken en ""wij verzoeken u vriendelijk om nog even geduld te hebben"" ik heb juist bij typhone besteld, omdat je het de volgende dag in huis hebt. nou mooi niet dus en NOOOIIIIITTTTT meee!!!!!",29,25-54,F
"Ik bestelde op zondagmiddag, de website gaf aan: dinsdag in huis. Bij de bestelelling kon ik leverdag aangeven en daar stond de volgende dag maandag bij. Ik dacht ach ik probeer het gewoon. Denk je wat maandagochtend de deurbel, bleek het ook echt het pakketje van Bax te zijn, met alle producten die ik had besteld zeer netjes en veilig verpakt. Alles werkte naar behoren en was precies de kwaliteit die de  website beloofde en uiteraard zat de pakbon er ook nog bij en een pen en sticker extra. Dit is de derde bestelling die ik bij bax heb gedaan en ben met alledrie dik tevreden klant. Bas",29,25-54,M
"gebruiksvriendelijke website, prijzen zijn lager dan elders (let op, ze worden wel vermeld EXCLUSIEF BTW!!) en ze leveren supersnel. een aanrader!",37,25-54,F
Niet alleen beschikt mr. Design over een prachtige smaakvolle collectie. Ook zijn ze telofonisch zeer behulpzaam en meedenkend. De gevraagde goederen waren ook snel geleverd. Wij komen zeker graag terug!,37,25-54,M
Large.nl is een super bedrijf. alleen jammer dat ik de large magazine niet heb ontvangen ook niet na het doorgeven door het ontvangen mailtje van large.nl dat de magazines verstuurd zijn en als je hem niet had ontvangen kon je het doorgeven netjes gedaan maar niks ontvangen.Verder ben ik zeer tevreden over large.nl daarom op dit moment de 4 sterren.,21,15-24,M
jammer genoeg valt Hyves steeds meer tegen. had voor 1 jaar goldmember gekocht maar voor de prijs is het wel een tegen valer. Facebook neemt steeds meer de macht over. tijd om Hyves eens te vernieuwen!!,21,15-24,M
Een paar maandengeleden een draaitafel gekocht bij Conrad. het werkt nog super voor de prijs/kwaliteitsverhouding. en de bestelling was netjes binnen de verwachte 2 leverdagen binnen. komt zeer zeker nog een volgende bestelling.,21,15-24,M
ondanks de kritiek of andere negatieve dingen bij T-Mobile. ben ik zelf een zeer tevreden klant. na een paar keer prepaid te hebben gehad. heb ik gekozen voor een abonnement . tot nu toe geen spijt van en als je vragen hebt wordt je altijd zeer netjes geholpen door de verkopers in de winkel.,21,15-24,M
Een paar proef enveloppen en pakketten aangevraagd werd netjes binnen 2 dagen geleverd. de kwaliteit is super en ga binnenkort als het nodig is zeker een bestelling plaatsen. twijfelt u nog? dan hoeft dat echt niet. dit bedrijf is in een zin: klantvriendelijk in elk opzicht,21,15-24,M
"Mijn complimenten voor de snelle leveringen en goede service, ook telefonisch. Als fokker vind ik het belangrijk dat als ik iets nodig heb, dit snel geleverd wordt, en ik alles makkelijk terug kan vinden op jullie website.",42,25-54,F
"Ik ben ook heel blij met Novosite, je website maken op een makkelijke en leuke manier, en weet je iets niet vraag het ze maar, je krijgt altijd antwoord. Ik had er in het verleden al verschillende uitgeprobeerd maar niet tot mijn te vredenheid, altijd was er wel iets, maar bij Novosite werkt alles super. Ook prijs kwaliteit verhouding vind ik top. Voor mij is het heel belangrijk snel en vaak, makkelijk aanpassingen te kunnen doen op mijn website, zonder al te veel tijd kwijt te zijn, en dat werkt gewoon super bij Novosite.",41,25-54,F
"Super leuk, super makkelijk voor ouders en kids, super service.",41,25-54,F
"goede kwaliteit dj koffer ,snelle levering,goede verpakking.wel jammer dat ik de gratis pennen niet gezien heb,moet volgende keer beter kijken alleen jammer dat tnt het pakket zo voor de deur had gezet terwijl ik niet thuis was ,maar daar kunnen jullie niets aan doen. dank je wel big dennis voor de goede zorgen voor mijn spullen die ik bij jullie heb gekocht",51,25-54,F
"Ik kon zelf bekijken hoeveel foto's ik per pagina ging plaatsen, 1 grote of bv 8 kleinere. Leuke achtergronden en ook veel attributen om de pagina's op te leuken. Een foto kun je voorzien van een leuk lijstje, of je kon er leuke effecten aan geven, maar ook losse afbeeldingen kun je erbij plaatsen, mogelijkheden uit verschillende thema's,  dus voor elk wat wils. Ik ben er wel lang mee bezig geweest, maar heb dan ook een fotoboek waar ik supertrots op ben. Keuze uit verschillende afmetingen en staand of liggende albums. Ik kan albelli zeker aanbevelen.",44,25-54,F
"Zeer snelle levering, binnen 24 uur had ik artikel in huis. Was ook nog eens mooie aanbieding. Middels (vele) mails wordt je op de hoogte gehouden van voortgang bestelling. Blij dat ik bij 4launch besteld heb, kende het niet en dan is het altijd afwachten, maar deze winkel raad ik iedereen aan.",43,25-54,F
"Paar x gepersonaliseerd boek besteld, Baantjer en Superman(kinderen), erg leuk om te geven en te krijgen. Site is duidelijk en overzichtelijk",42,25-54,F
Zowel het park als de website zien er goed uit. Veel info die je wilt weten voordat je het park bezoekt kun je hier makkelijjk vinden.,42,25-54,F
"Via mijn mobiel kijk ik regelmatig de telegraafsite door voor t laatste nieuws, al krijg ik de papierenversie ook gewoon thuis ;-)",42,25-54,F
na bestelling de voorradige artikelen meestal de volgende dag al in huis.,42,25-54,F
"Voor verjaardagen bestel ik de taarten online, dan weet ik zeker dat ik het op de verjaardag kan ophalen, en alles heb.",42,25-54,F
"Regelmatig leuke akties, webshop aanbiedingen, soms gratis verzending. Snelle levering indien op voorraad. Feestdagen themakadopapier meegeverd. Zeer tevreden.",42,25-54,F
Na bestelling snelle levering. Bij klachten (zelf maar 1x) word dit probleemloos opgelost.,42,25-54,F
"Alles in 1 basispakket, werkt probleemloos, ziggo abonnees onderling gratis bellen. Zou nog handiger zijn als je aan tel.nr. kon zien wie er ziggoklanten zijn...",42,25-54,F
"Soms vergeet ik wat te kijken, of staat de recorder ingesteld voor wat anders...hoe handig is t dan om toch je gemiste programma terug te kunnen zien. Via tv kunnen wij ook online,dus zien we t lekker op groot beeld",42,25-54,F
"Keuze uit verschillende zaken en gerechten. Bezorgtijden kunnen afhankelijk van zaak nog weleens verschillen. Maar ik ben dik tevreden,ook over t aanbod. En je hoeft geen geld in huis te hebben omdat je online betaald",42,25-54,F
"Regelmatig artikelen via ebay in buitenland gekocht en met paypal betaald. Ik kijk altijd naar feedback van de verkoper,dat geeft toch redelijke indicatie over de betrouwbaarheid. ruim aanbod",42,25-54,F
"Regelmatig snuffel ik op MP en koop regelmatig leuke spullen voor weinig geld,afgelopen week nog een prachtige blank eiken computerkast voor 35e. En ook onze eigen spullen kun je makkelijk weer aanbieden en verkopen. Meeste plaatsingen hoef je ook geen kosten voor te betalen,wat ik als groot voordeel ervaar. Soms wel jammer dat mensen t laten afweten,maar daar kan MP niets aan doen.",42,25-54,F
"Makkelijk vanuit je luie stoel online kijken wat je wilt eten, keuze uit verschillende soorten zaken. Afhankelijk van zaak kan de bezorgtijd nog weleens verschillen/uitlopen. Online betalen, handig als je geen geld in huis hebt.",42,25-54,F
"Ik ben al jaren lid van euroclix,dit is een eerlijk spaarprogramma die ook daadwerkelijk uitbetaald. Via euroclix makkelijk bestellen bij bv. Wehkamp,neckerman,telegraaf enz..je spaart zo ongemerkt euroclix bij elkaar. Dus je koopt niet alleen leuke artikelen of diensten, maar je spaart ongemerkt ook leuk zakcentje bij elkaar. 2vliegen in 1 klap!",42,25-54,F
"Na bestelling altijd snel in huis. Handig omdat je op je gemak thuis alles kunt bekijken en zonder problemen terug kunt sturen. Verz./adm.kosten van maar 0,99ct is zeker groot pluspunt. Regelmatig leuke aanbiedingen",42,25-54,F
"Alvast wat cadeaus voor verjaardagen besteld, met leuke aktie kortingscode maakte dat ik toch sneller bestelde dan de bedoeling was. alles is al zo duur, dan zijn die kortingen wel prettig. Dag na bestelling had ik mijn bestelling al binnen. Moest wel even uitvogelen hoe ik de verzendkosten toch gratis kon krijgen. Als je bij Lego of Playmobil andere artikelen (in mijn geval Joseph Joseph en Bodum) besteld dan blijk je verzendkosten te moeten betalen, dus mijn bestelling in 2en gesplits.",42,25-54,F
Ik heb op 25 april een mooi lederen case besteld voor mijn samsung google nexus. Dezelfde dag nog een mail van mobile fun dat het verzonden was. Verzending zou 4 a 6 dagen duren. Echter nog steeds niet mogen ontvangen helaas. Ik hoop dat het eerdaags wel geleverd wordt.,39,25-54,F
"goede stevige schooltas van eastpack, mooie kwaliteit, de prijs zeker waard. stevige schouderbanden ook. mijn zonen waren er erg blij mee. snelle levering. keurig verpakt.",38,25-54,F
Prijs en nakomen afspraken.,50,25-54,M
Op de overzichtelijke webshop is een uitgebreid assortiment te vinden. De levering is snel. Een aantal keren besteld en nooit problemen gehad..,33,25-54,M
"Voor de eerste keer besteld bij BAX en gelijk raak. Ik nmoeste een additionele midrofoon bestellen voor ons bedrijfsinstallatie. Omdat ik de verschillen in de aangeboden modellen niet goed kon duiden en de verkoper mij geen gedtailleerde informatie hierover kon verstrekken ben ik terug gebeld door een product specialist. Deze man wist mij in helder Nederlands uit te leggen waar de veschillen in de diverse modellen waren te vinden. Met deze informatie kon ik een precieze keuze maken. Vervolgens werd het apparaat keurig op tijd geleverd. Klein minpuntje, in het online bestelformulier ontbreekt de ruimte om een inkoop ordernummer te vermelden.",58,55-64,M
"Tot nu toe alleen maar goede ervaringen met Vitaminestore.nl. Jammer dat er nog geen vestiging in het Oosten is, want ik weet zeker dat ik mijn weg er wel zou weten te vinden! Prima service, zelfs als je per email een vraag hebt, er wordt altijd op geantwoord. En binnen een redelijke termijn. Ga zo door. Wij zijn zeer tevreden met service en aanbod.",46,25-54,F
laat maar horen wat jullie er van vinden!,26,25-54,M
"zeer chille videoblog, nieuwe look is toppie :) mijn zegen heb je!",26,25-54,M
"Snelle levering, netjes verpakt. Hondenkussen is van prima materiaal. Stukken goedkoper dan bij andere dierenspeciaalzaken.",25,25-54,F
Houdt de klant goed op de hoogte. Erg snelle levering!,25,25-54,F
"Hartstikke leuke en lieve hotel. comfortabele beden, waterkoker, koffie in de kamer aanwezig. Hotel licht dichtbij Moulin rouge 5 minuten loopafstand. Genoeg parkeerplaten.",48,25-54,F
"Voor de 2e keer mini-fotoalbums besteld en weer een prachtig resultaat voor een zeer scherpe aanbiedingsprijs: slechts €1,00 excl. verzendkosten. Ook snel geleverd en goed verpakt. Ik had er gelijk 4 besteld, zodat ik ze ook cadeau kan doen. 2 te weinig achteraf, dus ik wacht opnieuw op een aanbieding en dan bestel ik snel bij :-)",38,25-54,F
"Ik heb leuke naamstickers gekocht voor op kleding en spulletjes van Rosa. Zien er vrolijk uit. Handig voor op de opvang. Het duurde wat langer dat ik ze ontvangen had, maar verder prima. Was trouwens een leuke aanbieding.",38,25-54,F
"Eenvoudig te bestellen. Duidelijke werking van de site. Prima terugkoppeling over de status van de bestelling en de levering. Kwaliteit oogt prima. Mutsje ziet er wel heel groot uit. Ben benieuwd of de letters na het wassen mooi blijven; daar kan ik nu nog niets over zeggen, maar daar vertrouw ik op.",37,25-54,F
er hangt een hele gemoedelijke sfeer en je krijgt duidelijke uitleg wat ze doen en wat er mankeert. geen onnodige kosten puur wat nodig is topbedrijf!,24,15-24,M
"Zojuist mijn bestelling ontvangen een  DEWALT DCK733C2T ACCUBOOR 14 VOLT 1,5 AH IN TSTAK BOX + TOEBEHORENSET zeer goed verpakt tijdens transport snelle levering en topkwaliteit goede en snelle reactie bij vragen of opmerkingen top service!",24,15-24,M
"Ben werkt volgens simpele regels en aantrekkelijke voorwaarden. Ik ben erg tevreden over mijn abonnement en blijf het zeker houden. Wel vind ik dat sommige voorwaarden wat explicieter en op meer plaatsen gemeld mogen worden. Bijvoorbeeld dat de eerste minuut als minuut telt, terwijl ze overal zetten dat zij zo mooi in seconden tellen. Inderdaad geweldig, maar niet handig als het je in de veronderstelling brengt dat dit ook voor de eerste minuut geldt. OK, ik had de uitgebreide voorwaarden beter moeten bestuderen, maar dit is dan ook de enige plek waar dit stond. Verder niets aan de hand! Zeker aan te raden!",18,15-24,M
"Goede correspondentie ontvangen voorafgaande aan mijn aankoop, erg direct doch sociaal en behulpzaam. Zeer nuttig met een goede houding. De bestelling verliep perfect en had mijn waar snel in huis. Niets op aan te merken, zeker een aanrader!",18,15-24,M
"Wij hebben super advies gekregen over onze babyfoon. De thermometer die gratis was vanwege aktie was niet op voorraad, maar werd razend snel en zonder kosten geleverd. Super service wat ons betreft.",32,25-54,F
"Leapp-store Eindhoven is zeker een aanrader. Ik heb daar een I-pad gekocht en werd daar zeer vriendelijk, deskundig en goed geholpen door Jeroen! Terwijl hij er een feestelijk cadeau van maakte werd ik voorzien van een lekker bakje koffie! Mocht ik in de toekomst nog iets nodig hebben ga ik daar zeker terug! Chapeau!!!",39,25-54,M
Goed verpakt.  Netjes een mailtje als het paket verstuurt is Een echte aanrader!!!,60,55-64,M
Uitstekende service en zeer snelle levering,61,55-64,M
Mijn bestelling was snel binnen en het klopte. Je wordt ook goed geïnformeerd over de voortgang.,37,25-54,F
Omdat de eerste levering van kleur niet helemaal ok was had ik contact opgenomen. Super klantenservice. Gelijk een reactie en een nieuw doek. Deze is perfect en wij zijn super blij ermee! Dit bedrijf is zeker een aanrader,46,25-54,F
"Alles was op voorraad, snel mijn tennis spullen kunnen vinden, gemakkelijk kunnen betalen. De volgende dag werd alles al geleverd. Deze website kan ik dus wel aanbevelen.",42,25-54,M
