text,age,age_cat,gender
"Aus meiner Sicht sagenhaft gute Preise, Sehr gutes Angebot, Qualitätsware, Sehr schnelle Lieferung. Aus diesem Grund einfach 5 Sterne. Super",52,25-54,M
"Jeder Mensch braucht starke Partner und das zeigt sich dann immer erst, wenn man in Not ist. Ich hatte Not und habe bei WMD einen Ausweg gezeigt gekriegt, der vll. Nicht ganz alltäglich ist. Ich bin nun seit 2 Jahren mit meinem Partner in einer gem.wohnung und Wir standen kurz vor unserer Trennung und habe dieses Jahr zum valentinstag deshalb eine schöne Überraschung für meinen Freund gebraucht. Eigentlich war ich extremst Enttäuscht von ihm, weil er mich einfach so hängen lassen wollte und alles gemeinsame aufgeben, aber dann dachte ich mir, dass ich es doch noch auf den einen kleinen Versuch ankommen lassen will. Der valentinstag... ... ... .. .. Hierfür habe ich einen schönen fotokalender oder ein Fotobuch entwerfen wollen und deshalb wegen Problemen bei WMD angerufen. Irgendwie bin ich dabei in der falschen Abteilung gelandet, was nachträglich aber Super war, denn dieser Typ am Telefon hat mich nach sicherlich 15min ""Telefonseelsorge"" darauf hingewiesen, daß ich zu sehr klammere und kein eigenes leben habe und dadurch meinen Freund vertreibe. So hatte ich das bis dahin nicht gesehen. ..ich überspringe einige Sätze, um es kurz zu machen. Das Fazit war,dass ich nun mich geändert habe und nicht mehr klammere. Ein valentinsgeschenk habe ich bei WMD nicht gekauft, weil der Typ am Telefon mir davon abgeraten hat. Menno, welcher Händler tut das, einem vom Kauf abzuraten und passendere Geschenke zu empfehlen? Ich war baff. WMD hat mir vermutlich meine Beziehung gerettet. Danke!!!!!",29,25-54,F
"Habe 2 Karten für ein Bundesligaspiel bestellt. Stehplatz, Nordkurve. Dann kam ein Anruf, es wurden aus versehen die falschen Karten verschickt für die Gegengerade. Ich würde diese für den gleichen Preis bekommen, was ja noch OK war. Zugeschickt bekam ich dann 2 Tickets für die Südkurve. Da die Karten erst am Abend zuvor um 19 Uhr kamen war es zu spät um noch jemanden zu erreichen. Zum Spiel bin ich mit diesen Tickets dann nicht gefahren. Zurückgenommen wurden die Tickets allerdings nicht. Es wären ja Tickets in der Kategorie, welche ich wollte.",30,25-54,M
"Günstige Preise, einfacher Bestellvorgang, lückenlose Statusmeldungen, sehr schneller Versand (2Tage), einwandfreie Ware. Ich bin rundum zufrieden!",45,25-54,M
"War günstigstes Angebot im Netz, habe am 16.09.11 bestellt. Leider wurde die angegebene Lieferzeit (sofort lieferbar) nicht eingehalten. Am 21.09 Nachricht von Huctec über Zahlungseingang erhalten. Da bis zum 26.09 keine Lieferung oder Nachricht seitens Huctec erfolgte, habe ich meine Bestellung am selben Tag widerrufen. Nachdem ich zwei mal nachgefragt habe wo mein Geld bleibt und mit Entschuldigungen hingehalten wurde, erhielt ich auf meine dritte Anfrage am 06.10.2011 von einem Herrn ""***"" folgende Nachricht: Sehr geehrter Kunde, vielen Dank für Ihre Anfrage. Wir werden Ihre Daten der Buchhaltung nochmals weiterleiten. Tut uns Leid, sollte Ihr Guthaben noch nicht zurück überwiesen worden sein. Rücküberweisung s. AGB´s! Die AGB räumt Huctec eine Frist von 30 Tagen für die Rückerstattung ein, diese wurde in meinem Fall mit dem heutigen Tag voll ausgeschöpft. Bis heute (26.10.2011) ist keine Rückerstattung erfolgt! Somit bleibt mir scheinbar nichts anderes übrig als Anzeige gegen Huctec zu erstatten um an mein Geld zu gelangen. Ich kann nur allen Mitmenschen raten vor einem Einkauf bei dieser Firma mind. zweimal zu überlegen!",45,25-54,M
Gut aber nicht kostenfrei.,17,15-24,M
Einfach Scheiße!!!,17,15-24,M
"Bestellt habe ich eine Zusammenstellunge für meinen neuen Spiele PC. Geliefert wurde flott und gut verpackt. + Die Webseite bietet die Möglichkeit Einkaufswagen abzuspeichern. Dies ist auch nötig, denn: - Die Preise für die einzelnen Komponenten schwanken noch schlimmer als an der Börse. Man muss also einen guten Zeitpunkt abpassen wo der komplette Einkaufswagen einen akzeptablen Warenwert erreicht. Einwenig mehr Preisstabilität hätte 5 Sterne bedeutet.",27,25-54,M
"Mainboard Asus Sabertooth Z77 versagte nach 4 Stunden Betriebszeit  Telefonischer Kontakt zu Mindfactory und Asus brachten es nicht wieder ins Leben zurück , keine Hilfestellung von Mindfactory , Asus -Support jedoch sehr gut , rieten aber schließlich  zum Umtausch , Mindfactory jedoch versagte die Reklamation da der Defekt Eigenverschulden wäre, Hallo das Board war eingebaut  und lief 4 Stunden komplett konfiguriert!!!, Spuren die auf den Wiederausbau zurückzuführen sind sind nicht der Grund für die Reklamation gewesen  ,Board über Asus direkt in die RMA   eingeschickt / Umtausch von Asus zugesagt bekommen. Nie wieder Mindfactory ; Reklamationsabteilung antwortet nicht auf Email´s und ist telefonisch nicht zu erreichen .",40,25-54,M
"Die Kombination Kaffee und NonFood ist zwar ungewöhnlich , von TCHIBO aber absolut gekonnt umgesetzt !    Es gibt ausser dem spitzenmässsigem Kaffee auch immer wieder hochwertige Artikel für den täglichen Gebrauch , die ich bei TCHIBO immer wieder gern erwerbe !",57,55-64,M
"Die Kombination Versandhaus und Filialen kässt keine Wünsche offen und ist zudem preiswert , hochwertig und zuvorkommend ! Wenn - dann Weltbild !!!",57,55-64,M
AirBerlin - mit der Flugesellschaft flieg ìch überall hin !,57,55-64,M
So traumwandlerisch Sicher und Behütet habe ich mich noch nie bei einer Fluggesellschaft gefühlt. Der Flug am 01.Juli von Burgas nach Düsseldorf war vom Start bis zur Landung eine Wohltat.,57,55-64,M
"Kurz und schmerzlos - Kompetent und schlafwandlerisch sicher im jonglieren mit den relevanten Daten - Freundlich und zuvorkommend - Mit einem Wort : ""SPITZE """,57,55-64,M
Ware würde schon nach 1 Tag angeliefert ohne das ich etwas beanstanden konnte. Ich kann Mindfactory nur weiter empfehlen!,62,55-64,M
"problemlos, gut, schnell!",49,25-54,M
"Sehr geehrte Damen und Herren, ich bin schon sehr lange Kunde bei Cardelmar und hatte nie Probleme bei meinen Mietwagen. Aber dieses mal war es ein Fiasko!. Kaum bei Abholung des Mietwagens wurden mir versteckte  Kosten erläutert wie zum Beispiel den Tank voll übernehmen, Kosten 85.-Euro (bei einem Toyota Auris) und bei Abgabe leer abgeben. Die Herren konnten mir nicht mal sagen was für ein Fassungsvermögen der Tank eines Auris hat (um den Benzin Preis zu errechnen). Zusätzlich sollte man den Tank bei Abgabe leer abgeben. Es ist nicht möglich einen Tank leer abzugeben da man zur Sicherheit immer mehr Treibstoff  intus hat. Dies sind Mehrkosten zum Mietwagenpreis die Cardelmar bzw. die Mietwagenfirma in diesem Fall F-Rent (GR-Thessaloniki), bei Annahme des Mietwagens und Abgabe des Mietwagens zusätzlich versteckt abkassiert. Dann kommen noch zusätzlich diese Spiegel und Scheinwerfer Versicherung obwohl man einen All inclusive Paket hat. Ich war an diesem Tag nicht der Einzigste dem diese Abzocke nicht gepasst hat. Die anderen Kunden wollten den Vorfall bei der Verbraucher-Zentralle melden. Bei der Abgabe wollte der Vermieter mir den Wagen nicht abnehmen da er nicht Gewaschen war und er Ihn nicht auf Schäden kontrollieren könnte. Wahrscheinlich wollte man noch nachträglich Schäden vorweisen um nochmals abzukassieren. Ich selber hatte noch nie einen solchen Vorfall bei einen meiner Mietwagen und bin sehr oft ím Ausland tätig. Für mich lautet die Bewertung richtig schwach.",43,25-54,M
"Die Umschläge sind wirklich toll und super günstig im Vergleich zu anderen Anbieter! Die Versandkosten sind aber leider zu hoch, eigentlich absolut unangemessen. Nicht jeder braucht ja Express-Versand...",32,25-54,M
Tolle Auswahl an Weinen. Insbesondere die Region Mallorca hat mich erstaunt.,49,25-54,M
Alles lief soweit gut! Preis spitze! Kundendienst und Information über Verfügbarkeit usw. könnte besser sein...,48,25-54,M
auch dieses mal war ich mit dem ergebnis sehr zufrieden. lieben dank!,32,25-54,F
"Beamer blitzschnell erhalten, alles bestens, große Auswahl. Gerne wieder.",46,25-54,F
"Ist alles super gelaufen, weiter so, DANKE",59,55-64,M
Das Sortiment ist toll - hier findet man viel Inspiration für witzige Geschenke. Die Preise sind ok. Leider hat in der ersten Lieferung ein Artikel gefehlt. Dieser wurde aber nach einem kurzen Anruf sehr schnell nachgeliefert. Von daher alles top in Ordnung.,26,25-54,F
"Ich bin sehr zufrieden mit dem Service der Mindfactory AG. Das einzige was mich am Ende gestört hat waren die unterschiedlichen Lieferzeiten der einzelnen Teile obwohl sie alle Zeitgleich bestellt wurden. Nichts desto trotz würde ich immer wieder bei Mindfactory Bestellen! Der Telefonservice war immer freundlich und zuvor kommend. Vielen danke für meinen PC, die Kiste rennt!!! =)",26,25-54,M
"Sorry form y bad english: Today I recived my Charles Eames inspired Lounge Chair. ordered on friday last week - recived here today in Germany,  so only 4 days within the weekend - thank you very much :) Also I have to mention the excelent service over there in the UK - the only thing which Im complaining about is that I have to ask myself for the tracking number. The Product itself feels comfortable to me only the fake leather smells a bit to hard like plastic but with few coffeebeans I'll fix that in about a day or two ;) edit:  ok so im sorry for calling the material fake leather (as you can read below) Deutsch: Da ich keine (oder nur eine) deutsche Bewertungen gefunden habe war ich am Anfang auch eher skeptisch,  da es noch andere Vertriebe in Großbritannien gibt, hier meine Bewertung: Nach gerade einmal nur 4 Tagen erreichte mich mein Charles Eames inspirierter Lounge Sessel Und das obwohl ich noch vor dem Wochenende bestellt habe. Der Service war Exzellent, das einzige was mich ein wenig gestört hat war das ich selber nach der Tracking Nummer für den DHL Service, per Mail, fragen musste. Das Produkt an sich fühlt sich gut an scheint auch gut verarbeitet zu sein, lediglich das Kunstleder riecht zu Beginn ein wenig stark aber das regelt sich mit ein paar Kaffeebohnen innerhalb von ein paar Tagen von alleine ^^ edit: ich bitte um entschuldigung, scheint laut Versand doch kein Kunstleder zu sein wie man unten lesen kann.",27,25-54,M
"Wirkaufens.de ist einfach Klasse! Ich bin bereits mehrere Handys los geworden für gutes Geld. Ich hatte nie Probleme im gegenteil ich war sehr zufrieden, sie Zahlten schnell und bei Fragen gab es schnell eine Antwort ICH  EMPFEHLE  DIESE  SEITE  JEDEM  UND  DAS  MIT  GUTEM  GEWISSEN!! =)",23,15-24,M
MMOGA ist einfach zu bedienen und erleichtert so die Art an Spiele zu kommen.,18,15-24,M
die Bestell/Kaufabwicklung war schnell.Auch war mein Anzug nach kurzer Zeit wie beschrieben bei mir.Sehr gute Ware und Abwicklung,43,25-54,F
"Ware von guter Qualität, lustige und ausgefallene Sachen Schnelle Lieferung",40,25-54,F
Dieser Shop ist einfach toll gute preise und schnelle lieferung!,17,15-24,M
"Großes Lob an die Bearbeitungszeit und voll allem den super schnellen Support. Support Ticket ab geschickt und innerhalb von 5-10min eine Antwort bekommen, die mich direkt ans Ziel gebracht hat. Weiter so! ;)",20,15-24,M
"Bestellt, Überwiesen, Empfangen Top! :)",20,15-24,M
"Immer perfekter Service, schnellste Reationszeiten, gute Tipps - so muss ein Onlineportal sein. Immer wieder gerne!",52,25-54,M
Kurz und knapp : super Portal !!!Gibt nix besseres,50,25-54,F
"Wenn's nur immer so einfach wie bei Mindfactory ginge, dann wäre ich glücklich!!!.Meine Bestellung wurde umgehend bearbeitet, alle Artikel waren vorrätig und dann wurde die Bestllung schnell und vollständig versandt. Die Ware ist bei mir unbeschädigt und heil angekommen. Alles Bestens, hier kaufe ich gerne wieder!",46,25-54,F
"Die Firma Hot-Flyer hat uns bei unserem monatlich anfallenden Wochenblatt noch niemals enttäuscht. Lieferungen kommen stets pünktlich an. Und auch ohne die Zubuchung der kostenpflichten Dateiprüfung wird man zurückgerufen, wenn irgendwas an den Druckdaten nicht stimmt oder fragwürdig ist. Das nennen wir Service. Weiter so!!! Liebste Grüße aus Obertshausen Claudia & Ralf Berkemeyer",37,25-54,M
"Ich habe kürzlich 200 klebegebundene Kataloge bestellt. Anfänglich gab es Schwierigkeiten im Bestellprozess. Das lag aber an der Größe meiner Druckdatei. Der Service hat mir dann umkompliziert erklärt, wie die Druckdatei alternativ übermittelt werden kann. Selbst für mich als Internetlaien und treuen Windows 95 Anwender :) war dies problemlos zu schaffen. Die Ware kam dann nach ca. 3 Tagen an und  die Qualität hat mich schlichtweg überzeugt. Ein solch hochwertiges Druckprodukt hatte ich nicht erwartet. Selbstverständlich habe ich für unseren Malerbetrieb schon öfters Druckprodukte im Internet bestellt oder bestellen lassen aber die Qualität von Wir machen Druck konnte bis jetzt noch keiner toppen. Die super günstigen Preise hatten mich erst etwas abgeschreckt, da ich mir nicht vorstellen konnte, einen PUR-Klebekatalog so günstig zu bekommen. Wir machen Druck - ihr habt einen neuen Stammkunden. Ich werde euch weiterempfehlen. Danke für alles. Liebe Grüße euer Maler Franke GbR",36,25-54,M
"Sehr schnelle Lieferung und ein gutes Angebot mit halbwegs vernünftigen Preisen, mein Favorit für Pandoraschmuck",37,25-54,F
"Sehr schöner sexshop mit tollem Angebot und schneller, sehr diskreter Lieferung",37,25-54,F
"Ich habe schon sehr oft und sehr häufig bei amazon gekauft, und war bisher immer zufrieden - superschnelle Lieferung, toller support wenn doch mal was nicht so klappt... alles bestens",37,25-54,F
"Mit dem Netz und dem Angebot bin ich zufrieden, leider ist aber der Kundenservice oft schlecht erreichbar und auch oft nicht aussagefähig",37,25-54,F
"Es wurde zwar relativ schnell gesendet doch in einen sehr lädierten, schon geöffneten Karton. Selbst der Karton der Ware selbst, sah aus wie nach einem Sturz aus zehn Meter Höhe. Per E-Mail auf diesen Umstand hingewiesen  das ich von diesem Lieferdienst keinerlei Ware mehr erhalten möchte, erfolge bis heute keinerlei Reaktion.",39,25-54,M
Produkt war schnell da! (am abend bestellt 2 tage später da). günstig ordentlich verpackt --->>>> so muss das sein,19,15-24,M
Das Entzertain-Paket ist einfach spitze.,31,25-54,M
Gute Verpackung nur das einige Produkte hatte mal Lieferschwierigkeiten.,31,25-54,M
"ich bin immer sehr zufrieden................ schnelle bearbeitung, schneller versand, bleibe gerne stammkunde. :)",48,25-54,F
"Alles bestens, Der Artikel war einwandfrei und der Versand dauerte nur 1 Tag auf einer 500km Strecke. Gerne wieder :)",24,15-24,M
"Ich habe in den letzten 2 Jahren eigentlich alle Spiele oder Gamecards bei MMOGA gekauft und wurde bislang nie enttäuscht. Auch als beim Kauf von Tomb Raider mal etwas nicht gleich klappte hat mir ein Deutschsprachiger Onlinesupport helfen können und das Problem war innerhalb von 30 Minuten geklärt. Der Shop hat eigentlich alles im Angebot was so erhältlich ist, die Lieferung ist sehr zuverlässig und blitzschnell und die Preise im unteren Angebots-Segment. Sicherlich, wer lang genug sucht findet immer ein Angebot welches ein paar Cent günstiger ist - hier aber bekomme ich Keys die Garantiert echt sind und auch auf dem Europäischen Markt legal sind. Ich kann MMOGA deshalb uneingeschränkt weiter empfehlen!",46,25-54,M
Alles bestens. jederzeit.,43,25-54,M
"Ich hatte nie Probleme bei Filmen, die Qualität war auch immer gut. Das Angebot finde ich sehr gut, ab und zu sind die Preise zu hoch. (Gerade für Serien) Hab auch das Premium - Paket ausprobiert, leider waren hier die Auswahl Möglichkeiten nicht wirklich gut. Aber die Kündigung war überhaupt kein Problem und von daher kann ich Maxdome auch nichts vorwerfen, nur weil das Angebot nicht toll war. (Hab kurz bei der Kündigungshotline angerufen und hatte 2 min später die Kündigungsbescheinigung) Der Grund für das zu kleine Angebot beim Premium - Paket und die teuren Preise bei den Serien sehe ich eher bei den Lizenzgebühren die für Maxdome dahingehend nicht tragbar sind. Vielleicht kommt ja auch hier ein Umdenken von der Industrie, denn ich wäre bei einen größeren Angebot von dem Premium-Paket absolut begeistert und das widerrum reduziert vielleicht auch die Nutzung von Streamingseiten.",23,15-24,M
