text,age,age_cat,gender
"I travel quite often & typically stay in a variety of hotels. Whenever possible, I utilize Priceline.com to book my room. It's a fast & easy way to compare & save money, while getting quality rooms at very fair prices. I've had nothing but good experiences with this service. I highly recommend it to anyone looking to find a good deal on hotel rooms within a vast array of prices & accommodations.",62,55-64,M
You give great service and very timely shipping........love your site.,57,55-64,M
"When I started using an online bookkeeping program I realized how much I was spending on mailers. I Googled around and found ValueMailers.com and I am a true believer! Shipping is so fast , the mailers are great quality and they weigh less than kraft ones...so shipping is cheaper. Win! Win! Win!",57,55-64,F
Agoda is always doing it right our 10th time to Manila using Agoda 6 times and never disappointed  5 star,60,55-64,F
"First time I ever ordered business cards off the Internet.  Simple to use, great delivery, super product.  Thanks!",100,65+,M
I really like this company.  They have a good variety of protein supplements and vitamins.  Their sales are super and they offer good products for free and I like this because I like to try something before I decide to purchase it.  They also price match and offer bigger discounts if you can find the same product at a lower price on a different site.  This type of customer service cannot be topped.,61,55-64,F
I had a hard time locating Fromm's Puppy food in the Tampabay area. Stores that sold Fromm's had regular business hours which made it difficult for me to purchase the Puppy food from local stores. My websurf found Chewy.com and I was able to order the selected foods and treats. Now I have scheduled shipments every 8 weeks so my darling puppy would have the food and treats she enjoys.,56,55-64,F
"This is the first time I have bought from Countryattire.com and I am very pleased with the goods and, they are made in the UK and not over seas as is the norm with every thing you want to buy now-a-days !, I hope to buying some more things from Countryattire.com again.",59,55-64,M
if you are thinking of buying a new appliance you can't do better - cheaper -easier-trouble free than appliances online. great service and communication all the way.,70,65+,M
Jeremy did a rally great job - both in setting up my systema nd explainign everything to me.  I would highly recommend him and forward.,65,65+,F
As others have said this is only Asian retailer I trust.  I love their designs and products.,55,55-64,F
PureFormulas is the very best to find great deals with lightning fast free delivery!,63,55-64,F
"Very good easy to use virus software,with good backup from real people not just forums,one to one chat on the phone from good customer services representatives who make you feel like your not being a pain in the arse when your being a bit of a muppet!!!",59,55-64,M
"we cant fault merlins you order the product and it`s in your hands almost immediatly,my husband bought me these brakes for my birthday and we pimped them up with some red goodrich hoses as us girlies have to have some colour on our scoots!,lovely brakes a bargain too thanks merlins",58,55-64,M
"You guys are the best, I've never had a problem finding what I need. Prices are always good. Thanks; Clifford Cherry Oklahoma",57,55-64,M
